ID_Aluno;Nome_Completo;Data_Nascimento;Idade;Sexo;CPF;Telefone;Endereço;Bairro;Cidade;UF;Email;ID_Turma;Nome_Mãe;Nome_Pai;Data_Matrícula;Data_Rescisão
12625;Ayla Cavalcante;2013-09-21;11;F;87779408784;(11) 91063-9868;Alameda Trecho da Paz;Faria Lima;São Paulo;SP;ayla170@ig.com.br;628;Julia Cavalcante;Marcos Vinicius Cavalcante;2024-08-17;
12626;Mariana Lima;2007-07-21;17;F;41502189732;(11) 91768-1164;Rua Conjunto Pastor;Barra Funda;São Paulo;SP;mariana432@outlook.com;;Eduarda Lima;Henry Lima;2024-01-02;2024-12-31
12627;Levi Sá;2011-07-15;13;M;12984894418;(11) 97580-9021;Avenida Rodovia de Caldeira;Pinheiros;São Paulo;SP;levi592@gmail.com;636;Emanuelly Sá;Levi Sá;2024-01-19;
12628;Heitor Viana;2013-10-31;11;M;48170905606;(11) 93980-5425;Alameda Colônia Ana Júlia Gomes;Barra Funda;São Paulo;SP;heitor831@bol.com.br;628;Luana Viana;Benício Viana;2024-09-24;
12629;André Moraes;2011-08-02;13;M;52909476078;(11) 95927-6801;Travessa Feira de Machado;Berrini;São Paulo;SP;andré.moraes@hotmail.com;635;Agatha Moraes;Luiz Otávio Moraes;2024-10-28;
12630;Eduardo Nunes;2007-12-10;17;M;36704150638;(11) 95395-9697;Rua Vila Ravy Porto;República;São Paulo;SP;eduardo917@ig.com.br;;Nina Nunes;Brayan Nunes;2024-01-14;2024-12-31
12631;Bruna Barros;2015-04-29;9;F;37532866180;(11) 93659-3678;Travessa Núcleo de Barros;Pinheiros;São Paulo;SP;brunabarros@outlook.com;;Ágatha Barros;Luiz Felipe Barros;2024-03-12;2024-12-09
12632;Bruno Lima;2010-06-21;14;M;49164728341;(11) 94383-7162;Alameda Morro Vinicius Lima;Moema;São Paulo;SP;brunolima@bol.com.br;;Heloisa Lima;Augusto Lima;2024-05-16;2024-07-09
12633;Luiz Miguel Marques;2016-04-17;8;M;69054290900;(11) 95751-9110;Rua Setor de Santos;Barra Funda;São Paulo;SP;luiz miguelmarques@gmail.com;621;Daniela Marques;Ravi Marques;2024-02-15;
12634;Maya da Rocha;2011-01-06;13;F;25340018635;(11) 94999-5492;Rua Avenida Pimenta;Pinheiros;São Paulo;SP;mda rocha@ig.com.br;;Olívia da Rocha;Bruno da Rocha;2024-10-05;2024-11-09
12635;Maria Helena Viana;2013-04-02;11;F;61269592920;(11) 93122-8006;Alameda Aeroporto de Oliveira;Pinheiros;São Paulo;SP;maria helena117@outlook.com;630;Maria Helena Viana;Thales Viana;2024-10-12;
12636;Emanuelly Macedo;2018-10-21;6;F;64195623870;(11) 96368-7573;Avenida Distrito de Garcia;Barra Funda;São Paulo;SP;emacedo@outlook.com;613;Fernanda Macedo;Heitor Macedo;2024-12-01;
12637;Cauã Martins;2008-09-13;16;M;92227954164;(11) 94061-7026;Avenida Colônia de Freitas;Moema;São Paulo;SP;cauã709@outlook.com;644;Ana Liz Martins;André Martins;2024-03-23;
12638;Joaquim Araújo;2008-08-15;16;M;82758095634;(11) 96814-7713;Rua Vale Ana Cecília Araújo;Vila Matilde;São Paulo;SP;jaraújo@uol.com.br;645;Nina Araújo;Heitor Araújo;2024-02-05;
12639;Lorena Mendonça;2008-02-06;16;F;19165290100;(11) 92159-2195;Rua Passarela de Farias;Moema;São Paulo;SP;lorena336@uol.com.br;644;Allana Mendonça;João Gabriel Mendonça;2024-12-14;
12640;Joaquim Jesus;2012-08-16;12;M;84920801154;(11) 92042-7589;Travessa Ladeira Yago Peixoto;Sé;São Paulo;SP;joaquim591@bol.com.br;;Heloisa Jesus;João Gabriel Jesus;2024-07-20;2024-09-21
12641;Henry Cirino;2017-09-17;7;M;14138028869;(11) 94681-1425;Avenida Vila de Nunes;Higienópolis;São Paulo;SP;henry.cirino@hotmail.com;616;Maria Luísa Cirino;Caleb Cirino;2024-11-26;
12642;Lucca Montenegro;2017-04-20;7;M;67859424691;(11) 93886-8518;Avenida Núcleo Liz Teixeira;Barra Funda;São Paulo;SP;luccamontenegro@ig.com.br;617;Maitê Montenegro;Cauã Montenegro;2024-12-15;
12643;Mateus Siqueira;2008-03-16;16;M;85927967875;(11) 95729-8803;Rua Area Barros;República;São Paulo;SP;msiqueira@uol.com.br;643;Isabella Siqueira;Carlos Eduardo Siqueira;2024-03-30;
12644;Benjamin Mendes;2016-06-19;8;M;69885079786;(11) 93949-9525;Rua Vale Alves;Faria Lima;São Paulo;SP;bmendes@uol.com.br;620;Sophie Mendes;Henry Mendes;2024-04-29;
12645;Davi Miguel Azevedo;2017-12-30;7;M;49459033350;(11) 91314-1202;Travessa Morro Alves;Barra Funda;São Paulo;SP;davi miguelazevedo@outlook.com;616;Daniela Azevedo;João Felipe Azevedo;2024-01-10;
12646;Mariana Araújo;2013-03-14;11;F;16049023463;(11) 94320-5088;Rua Ladeira de Cavalcante;Faria Lima;São Paulo;SP;mariana.araújo@hotmail.com;628;Maria Helena Araújo;Davi Araújo;2024-03-01;
12647;Otávio da Cruz;2007-09-08;17;M;15658718685;(11) 97097-5475;Alameda Quadra Carvalho;Vila Matilde;São Paulo;SP;otávio.da cruz@hotmail.com;;Marina da Cruz;Igor da Cruz;2024-02-23;2024-12-31
12648;Caroline Lima;2016-09-24;8;F;65024352210;(11) 92386-4966;Rua Fazenda Thomas Cavalcanti;Berrini;São Paulo;SP;caroline.lima@uol.com.br;621;Ana Liz Lima;Otávio Lima;2024-01-16;
12649;Brenda da Cruz;2009-08-28;15;F;06558960771;(11) 95833-2253;Alameda Lagoa Barros;Sé;São Paulo;SP;bda cruz@gmail.com;641;Maria Luísa da Cruz;Benício da Cruz;2024-07-07;
12650;Arthur Gabriel Gomes;2015-06-27;9;M;26524997013;(11) 93355-9876;Travessa Quadra Maria Alice Siqueira;Pinheiros;São Paulo;SP;agomes@ig.com.br;623;Alexia Gomes;Yago Gomes;2024-07-18;
12651;Ágatha Leão;2013-07-21;11;F;31055588462;(11) 93998-4414;Avenida Viaduto Silva;Faria Lima;São Paulo;SP;ágatha321@uol.com.br;630;Vitória Leão;Davi Leão;2024-03-18;
12652;Sophie Rocha;2010-04-13;14;F;85673199508;(11) 94041-1954;Alameda Area Silva;Faria Lima;São Paulo;SP;sophie544@bol.com.br;638;Mariana Rocha;Otávio Rocha;2024-06-11;
12653;Juliana Souza;2015-11-04;9;F;51272512927;(11) 99866-4981;Avenida Colônia Otávio Gomes;Sé;São Paulo;SP;jsouza@hotmail.com;624;Sofia Souza;Lucca Souza;2024-03-23;
12654;Otávio Siqueira;2016-03-26;8;M;29565401302;(11) 99847-9717;Alameda Jardim Maysa Moraes;Sé;São Paulo;SP;otávio800@outlook.com;619;Ana Laura Siqueira;;2024-07-01;
12655;Caleb Pacheco;2018-04-30;6;M;30847851930;(11) 91054-2695;Travessa Viela Fonseca;Moema;São Paulo;SP;calebpacheco@terra.com.br;613;Sophie Pacheco;Ian Pacheco;2024-08-04;
12656;Lucca Cirino;2018-04-20;6;M;16489101427;(11) 97445-7596;Avenida Largo de da Cruz;República;São Paulo;SP;lcirino@outlook.com;613;Aylla Cirino;Augusto Cirino;2024-02-29;
12657;Joaquim Barros;2017-02-10;7;M;43819826660;(11) 97836-2373;Alameda Vale de Oliveira;Pinheiros;São Paulo;SP;joaquim.barros@gmail.com;618;Carolina Barros;Henry Barros;2024-04-28;
12658;Apollo Rocha;2011-06-30;13;M;48738511307;(11) 96523-9182;Travessa Lago da Cruz;Vila Matilde;São Paulo;SP;apollo714@gmail.com;636;Nina Rocha;Arthur Gabriel Rocha;2024-04-24;
12659;Raul da Rocha;2012-06-17;12;M;89474753970;(11) 94549-1840;Rua Sítio Monteiro;Berrini;São Paulo;SP;raul486@bol.com.br;632;Luana da Rocha;Luiz Miguel da Rocha;2024-01-20;
12660;Mateus Sampaio;2008-12-07;16;M;36961647327;(11) 98127-8062;Rua Setor Moraes;República;São Paulo;SP;msampaio@ig.com.br;644;Julia Sampaio;João Sampaio;2024-04-14;
12661;Fernanda Guerra;2010-12-09;14;F;44916451030;(11) 93059-1328;Rua Area de Lima;Ipiranga;São Paulo;SP;fernanda.guerra@ig.com.br;638;Brenda Guerra;Thiago Guerra;2024-10-03;
12662;Gustavo Henrique Correia;2017-08-15;7;M;34049224513;(11) 94843-7005;Avenida Lagoa Leandro Fonseca;Barra Funda;São Paulo;SP;gcorreia@bol.com.br;617;Sophie Correia;João Felipe Correia;2024-08-25;
12663;Ana Beatriz Barros;2016-05-13;8;F;95318479900;(11) 93159-7170;Avenida Travessa Rocha;Ipiranga;São Paulo;SP;ana beatriz.barros@hotmail.com;619;Juliana Barros;Bernardo Barros;2024-11-19;
12664;Bernardo Lima;2011-12-28;13;M;79131699650;(11) 98631-8981;Alameda Loteamento Maria Vitória Oliveira;Faria Lima;São Paulo;SP;bernardo136@gmail.com;635;Zoe Lima;Otávio Lima;2024-03-11;
12665;Arthur Gabriel Abreu;2015-08-09;9;M;30840620809;(11) 93993-7277;Alameda Alameda Sarah Nogueira;Faria Lima;São Paulo;SP;arthur gabrielabreu@ig.com.br;623;Ana Beatriz Abreu;Heitor Abreu;2024-02-06;
12666;Henry Siqueira;2007-06-03;17;M;34468774848;(11) 94797-8771;Travessa Loteamento de Moreira;Faria Lima;São Paulo;SP;henry949@outlook.com;;Ana Liz Siqueira;Paulo Siqueira;2024-06-05;2024-12-31
12667;Carolina Peixoto;2010-11-13;14;F;92298017682;(11) 93694-3628;Rua Viaduto Luiz Miguel Pereira;Ipiranga;São Paulo;SP;carolina63@bol.com.br;;Isabelly Peixoto;;2024-04-09;2024-04-10
12668;Sofia Cavalcante;2012-01-28;12;F;30522024439;(11) 97946-6631;Alameda Recanto Juliana Silveira;Higienópolis;São Paulo;SP;scavalcante@ig.com.br;;Carolina Cavalcante;Davi Miguel Cavalcante;2024-03-28;2024-04-09
12669;Isis Cunha;2013-06-08;11;F;79604387546;(11) 91557-2032;Travessa Morro de Gonçalves;Berrini;São Paulo;SP;isiscunha@terra.com.br;629;Bianca Cunha;Luiz Henrique Cunha;2024-01-23;
12670;Elisa da Cruz;2013-12-27;11;F;79583958876;(11) 91968-5644;Alameda Morro Brito;Higienópolis;São Paulo;SP;elisada cruz@gmail.com;630;Daniela da Cruz;Ravi da Cruz;2024-11-28;
12671;Ana Julia da Mota;2017-04-19;7;F;85850287139;(11) 93997-7514;Alameda Alameda Luiz Otávio Marques;Higienópolis;São Paulo;SP;ana julia409@uol.com.br;617;Elisa da Mota;Gael Henrique da Mota;2024-03-27;
12672;Sofia Ramos;2011-10-04;13;F;65156004090;(11) 91514-7582;Avenida Viela Cauê Campos;Barra Funda;São Paulo;SP;sramos@hotmail.com;635;Sophie Ramos;Gael Ramos;2024-04-05;
12673;Yago Abreu;2018-05-08;6;M;04124617290;(11) 92943-3310;Travessa Loteamento de Almeida;República;São Paulo;SP;yagoabreu@outlook.com;614;Sofia Abreu;Caleb Abreu;2024-03-05;
12674;Elisa Caldeira;2010-04-17;14;F;71996697079;(11) 93313-2376;Alameda Feira de Garcia;Pinheiros;São Paulo;SP;ecaldeira@hotmail.com;637;Maria Isis Caldeira;Davi Miguel Caldeira;2024-03-14;
12675;Carolina Dias;2013-12-08;11;F;71562530495;(11) 96905-7449;Travessa Condomínio Alves;Vila Matilde;São Paulo;SP;carolina.dias@terra.com.br;;Julia Dias;Diego Dias;2024-04-19;2024-05-28
12676;Igor Moreira;2010-08-20;14;M;39841707743;(11) 92983-4442;Travessa Vereda Pires;Higienópolis;São Paulo;SP;igormoreira@ig.com.br;;Alana Moreira;Yago Moreira;2024-04-18;2024-09-11
12677;João Lucas Mendes;2017-05-31;7;M;73670236030;(11) 92091-4579;Alameda Parque Benjamim Gonçalves;Pinheiros;São Paulo;SP;jmendes@terra.com.br;618;Marina Mendes;Gustavo Henrique Mendes;2024-10-11;
12678;Ana Julia Araújo;2011-09-21;13;F;11550851767;(11) 99899-9138;Avenida Trecho de Cunha;Pinheiros;São Paulo;SP;ana julia983@outlook.com;635;Mirella Araújo;João Guilherme Araújo;2024-11-26;
12679;João Felipe Araújo;2007-08-28;17;M;29511526560;(11) 97233-3679;Rua Estrada Ana Luiza Pereira;Pinheiros;São Paulo;SP;jaraújo@gmail.com;;Sofia Araújo;Murilo Araújo;2024-06-03;2024-12-31
12680;André da Rocha;2008-11-24;16;M;78802045938;(11) 99410-4465;Travessa Núcleo Souza;Vila Matilde;São Paulo;SP;andréda rocha@outlook.com;643;Bianca da Rocha;Mateus da Rocha;2024-05-17;
12681;Daniela Aragão;2011-04-15;13;F;59782614774;(11) 99048-8982;Avenida Travessa Aparecida;Pinheiros;São Paulo;SP;daniela917@ig.com.br;634;Ana Luiza Aragão;Ian Aragão;2024-06-13;
12682;Murilo Castro;2010-07-16;14;M;50694660218;(11) 99489-4391;Avenida Estação Pedro Miguel Correia;Higienópolis;São Paulo;SP;murilocastro@terra.com.br;;Lara Castro;Yuri Castro;2024-05-02;2024-07-12
12683;João Lucas Souza;2008-05-17;16;M;06749480263;(11) 98202-4259;Alameda Campo Sampaio;Pinheiros;São Paulo;SP;joão lucassouza@uol.com.br;645;Ágatha Souza;Caleb Souza;2024-12-26;
12684;Otto Moura;2009-04-10;15;M;16124240774;(11) 91638-6012;Alameda Sítio Campos;Moema;São Paulo;SP;otto.moura@terra.com.br;642;Yasmin Moura;Léo Moura;2024-01-28;
12685;Theo Montenegro;2008-10-26;16;M;23793425680;(11) 94037-8515;Rua Favela Nogueira;República;São Paulo;SP;theo89@bol.com.br;643;Daniela Montenegro;Luiz Otávio Montenegro;2024-12-17;
12686;Heitor da Cruz;2013-04-11;11;M;70289092206;(11) 95021-1760;Travessa Sítio de Alves;Higienópolis;São Paulo;SP;heitorda cruz@terra.com.br;628;Ana Lívia da Cruz;;2024-03-10;
12687;Henrique Sampaio;2018-01-24;6;M;02107151210;(11) 98611-7786;Travessa Trevo de Viana;Barra Funda;São Paulo;SP;henrique.sampaio@bol.com.br;;Vitória Sampaio;Otávio Sampaio;2024-12-11;2024-12-25
12688;Emanuel Pinto;2017-04-08;7;M;99470025611;(11) 99352-2792;Rua Vila de Guerra;República;São Paulo;SP;emanuel.pinto@ig.com.br;616;Olívia Pinto;Arthur Pinto;2024-02-04;
12689;Eloah Novaes;2014-01-12;10;F;69018123717;(11) 96257-3665;Travessa Pátio de Gomes;Faria Lima;São Paulo;SP;eloah437@ig.com.br;;Emanuelly Novaes;Diego Novaes;2024-12-03;2024-12-28
12690;Raquel Cirino;2018-09-15;6;F;59683218052;(11) 95388-9090;Avenida Lagoa de Costa;Faria Lima;São Paulo;SP;rcirino@gmail.com;613;Ágatha Cirino;Josué Cirino;2024-07-04;
12691;Davi da Paz;2017-04-13;7;M;30898070387;(11) 97290-3569;Rua Largo Benício Peixoto;Moema;São Paulo;SP;davi.da paz@hotmail.com;617;Maria Luísa da Paz;Enzo Gabriel da Paz;2024-12-08;
12692;Henry Cassiano;2013-12-03;11;M;60202002184;(11) 91230-2571;Avenida Campo de Ribeiro;Berrini;São Paulo;SP;henry320@uol.com.br;629;Maya Cassiano;Luiz Gustavo Cassiano;2024-03-23;
12693;Esther Jesus;2009-07-26;15;F;96562948307;(11) 97335-7549;Travessa Trevo Caio Caldeira;Pinheiros;São Paulo;SP;ejesus@gmail.com;640;Vitória Jesus;Diego Jesus;2024-02-21;
12694;Eduarda Carvalho;2017-07-18;7;F;87945677617;(11) 96454-5496;Alameda Lagoa Murilo Peixoto;Vila Matilde;São Paulo;SP;eduarda.carvalho@outlook.com;616;Milena Carvalho;Henry Carvalho;2024-04-08;
12695;Enrico Cunha;2010-03-04;14;M;45205740670;(11) 95374-1070;Rua Rua de Peixoto;Ipiranga;São Paulo;SP;enrico891@hotmail.com;637;Maysa Cunha;João Lucas Cunha;2024-05-17;
12696;Agatha Nascimento;2013-08-30;11;F;79175856086;(11) 91927-2845;Rua Rodovia da Paz;Berrini;São Paulo;SP;agathanascimento@outlook.com;628;Eduarda Nascimento;;2024-06-23;
12697;Zoe Nascimento;2010-05-21;14;F;47191543966;(11) 92406-9939;Rua Residencial Cavalcanti;Faria Lima;São Paulo;SP;zoe.nascimento@ig.com.br;638;Lara Nascimento;Arthur Nascimento;2024-04-25;
12698;Miguel Gomes;2019-03-01;5;M;11044774277;(11) 91111-1809;Alameda Chácara Fernandes;Faria Lima;São Paulo;SP;mgomes@uol.com.br;618;Lara Gomes;Lucca Gomes;2024-09-20;
12699;Levi Correia;2016-08-27;8;M;33014056303;(11) 92441-5977;Travessa Rua Alexia Oliveira;Berrini;São Paulo;SP;levi144@gmail.com;621;Alexia Correia;Henrique Correia;2024-08-31;
12700;Yago Campos;2012-05-14;12;M;91687994572;(11) 97692-7900;Rua Favela Cirino;Berrini;São Paulo;SP;yago713@terra.com.br;633;Stella Campos;Enrico Campos;2024-11-11;
12701;Heloísa Castro;2017-06-27;7;F;61890932802;(11) 93267-7331;Avenida Condomínio Silveira;Sé;São Paulo;SP;heloísacastro@terra.com.br;617;Laís Castro;Bruno Castro;2024-01-13;
12702;Yuri Macedo;2014-09-16;10;M;84481588913;(11) 91925-6985;Alameda Passarela de Araújo;Vila Matilde;São Paulo;SP;yuri474@ig.com.br;627;Maya Macedo;;2024-05-18;
12703;Sofia Brito;2017-07-20;7;F;39187017003;(11) 99188-3250;Rua Morro de Duarte;República;São Paulo;SP;sofia66@hotmail.com;617;Julia Brito;João Lucas Brito;2024-06-28;
12704;Bernardo Viana;2015-09-07;9;M;86948522403;(11) 93606-9180;Rua Morro Brito;Moema;São Paulo;SP;bernardo.viana@gmail.com;623;Ana Luiza Viana;Miguel Viana;2024-05-12;
12705;Davi Miguel Dias;2014-12-02;10;M;69610905274;(11) 94532-6592;Rua Viela Fernanda Borges;República;São Paulo;SP;davi migueldias@hotmail.com;;Ágatha Dias;João Dias;2024-02-03;2024-09-23
12706;Léo da Cruz;2011-01-07;13;M;72748938896;(11) 95210-7246;Avenida Conjunto Ana Carolina das Neves;Barra Funda;São Paulo;SP;léoda cruz@terra.com.br;634;Agatha da Cruz;Henry da Cruz;2024-05-20;
12707;Henry Moraes;2010-02-16;14;M;14691759270;(11) 93461-7056;Rua Aeroporto de da Cunha;Moema;São Paulo;SP;hmoraes@ig.com.br;639;Hadassa Moraes;Juan Moraes;2024-06-29;
12708;Hadassa Siqueira;2014-12-17;10;F;10990008307;(11) 92103-3471;Rua Alameda Montenegro;Berrini;São Paulo;SP;hadassasiqueira@ig.com.br;627;Sofia Siqueira;João Siqueira;2024-09-12;
12709;Isabelly Correia;2007-11-22;17;F;54959620602;(11) 91994-5468;Alameda Via Gonçalves;Vila Matilde;São Paulo;SP;isabelly25@ig.com.br;;Luna Correia;Luiz Otávio Correia;2024-08-18;2024-12-31
12710;Marina Jesus;2018-02-17;6;F;56972143883;(11) 98934-3103;Avenida Largo Ribeiro;Pinheiros;São Paulo;SP;marina.jesus@gmail.com;614;Mariana Jesus;Otávio Jesus;2024-08-13;
12711;Otto Barros;2014-06-23;10;M;55263137734;(11) 97663-2378;Alameda Trecho de Fogaça;Higienópolis;São Paulo;SP;otto.barros@hotmail.com;626;Aylla Barros;Ian Barros;2024-04-04;
12712;Alexia Ramos;2018-09-26;6;F;43177925392;(11) 94983-9897;Rua Distrito Mariane Fernandes;Moema;São Paulo;SP;aramos@hotmail.com;615;Ágatha Ramos;João Felipe Ramos;2024-04-07;
12713;Enrico da Cruz;2016-05-05;8;M;28075321236;(11) 91215-8224;Alameda Trecho Davi Miguel Abreu;República;São Paulo;SP;enricoda cruz@uol.com.br;621;Ana Luiza da Cruz;Joaquim da Cruz;2024-02-02;
12714;Eduarda Barros;2011-10-05;13;F;29248217333;(11) 93713-2045;Alameda Morro Jesus;Faria Lima;São Paulo;SP;eduardabarros@ig.com.br;635;Ágatha Barros;Rafael Barros;2024-03-25;
12715;Murilo Silva;2011-07-16;13;M;80412925138;(11) 96725-3125;Travessa Jardim Correia;Sé;São Paulo;SP;murilo.silva@terra.com.br;;Anna Liz Silva;Caleb Silva;2024-03-22;2024-05-20
12716;Fernanda da Luz;2017-08-02;7;F;75521586696;(11) 98995-8992;Travessa Campo de Pinto;Higienópolis;São Paulo;SP;fernanda260@terra.com.br;616;Luana da Luz;João da Luz;2024-07-18;
12717;Gabriela Azevedo;2008-02-19;16;F;61518713270;(11) 97815-3193;Avenida Alameda Cavalcante;Moema;São Paulo;SP;gabriela.azevedo@outlook.com;645;Daniela Azevedo;João Gabriel Azevedo;2024-10-04;
12718;Isabella Aragão;2010-06-02;14;F;19272729324;(11) 98372-2536;Travessa Conjunto Machado;Barra Funda;São Paulo;SP;iaragão@terra.com.br;638;Ayla Aragão;Yago Aragão;2024-01-09;
12719;Calebe Cirino;2012-12-14;12;M;56875094605;(11) 96611-7213;Avenida Passarela João Felipe Freitas;Vila Matilde;São Paulo;SP;ccirino@gmail.com;631;Hadassa Cirino;;2024-10-16;
12720;Gael Macedo;2015-06-12;9;M;31624315665;(11) 93118-9436;Rua Recanto de da Rocha;Pinheiros;São Paulo;SP;gael874@hotmail.com;;Maria Fernanda Macedo;Apollo Macedo;2024-05-15;2024-11-05
12721;Heitor Moura;2010-12-27;14;M;30908767596;(11) 92792-2726;Rua Rodovia de das Neves;República;São Paulo;SP;hmoura@hotmail.com;637;Gabriela Moura;Henry Gabriel Moura;2024-02-05;
12722;Esther Correia;2013-06-04;11;F;31218476242;(11) 93611-8153;Alameda Estação Maria Vitória da Cunha;Berrini;São Paulo;SP;esthercorreia@uol.com.br;628;Julia Correia;Lucca Correia;2024-03-04;
12723;Maitê Brito;2016-08-22;8;F;62721529663;(11) 93850-4172;Alameda Campo Santos;Sé;São Paulo;SP;maitê766@uol.com.br;620;Elisa Brito;Bernardo Brito;2024-12-30;
12724;João Felipe Ribeiro;2014-11-15;10;M;07216010309;(11) 94455-2217;Travessa Lago de Melo;Pinheiros;São Paulo;SP;jribeiro@hotmail.com;626;Bárbara Ribeiro;Thales Ribeiro;2024-01-21;
12725;Henry Gabriel Azevedo;2014-02-03;10;M;37996934400;(11) 95214-6968;Rua Chácara de Costa;Ipiranga;São Paulo;SP;henry gabrielazevedo@hotmail.com;625;Maria Helena Azevedo;Thales Azevedo;2024-07-24;
12726;Igor Sampaio;2012-08-06;12;M;44659882421;(11) 93851-1462;Alameda Vereda Leão;Vila Matilde;São Paulo;SP;isampaio@bol.com.br;631;Maria Helena Sampaio;Diego Sampaio;2024-02-10;
12727;Daniel Barbosa;2013-09-15;11;M;97237443148;(11) 98371-6586;Alameda Vereda de Souza;Sé;São Paulo;SP;daniel681@terra.com.br;;Sophie Barbosa;Gael Barbosa;2024-04-17;2024-09-15
12728;Otávio da Mota;2018-03-20;6;M;53335601099;(11) 95940-8112;Avenida Vereda Cassiano;Berrini;São Paulo;SP;otávio565@terra.com.br;615;Luna da Mota;Davi Miguel da Mota;2024-08-06;
12729;Maitê Ribeiro;2012-01-06;12;F;19873507772;(11) 98666-6790;Alameda Vila de Cardoso;Faria Lima;São Paulo;SP;maitê.ribeiro@bol.com.br;631;Bárbara Ribeiro;Yago Ribeiro;2024-03-26;
12730;Gabriela Nunes;2012-10-28;12;F;31329238497;(11) 93066-3380;Avenida Lagoa Ferreira;Higienópolis;São Paulo;SP;gabrielanunes@gmail.com;632;Brenda Nunes;Thomas Nunes;2024-08-04;
12731;Maysa Nogueira;2015-02-25;9;F;67065922625;(11) 91221-9192;Alameda Trecho Martins;Barra Funda;São Paulo;SP;maysa450@terra.com.br;623;Agatha Nogueira;Luiz Henrique Nogueira;2024-10-15;
12732;Raul Sousa;2010-04-12;14;M;79538673086;(11) 96779-9596;Avenida Area Pereira;Vila Matilde;São Paulo;SP;rsousa@ig.com.br;637;Sophie Sousa;Arthur Sousa;2024-10-06;
12733;Thomas Siqueira;2018-06-23;6;M;42961599143;(11) 94185-9051;Rua Rodovia Castro;República;São Paulo;SP;tsiqueira@ig.com.br;614;Zoe Siqueira;Yuri Siqueira;2024-06-22;
12734;Julia Moura;2015-11-11;9;F;06599749409;(11) 97294-2400;Travessa Setor de Fonseca;Faria Lima;São Paulo;SP;juliamoura@bol.com.br;624;Maria Isis Moura;Arthur Gabriel Moura;2024-11-03;
12735;Ana Julia Moura;2016-05-26;8;F;60185750850;(11) 91767-2244;Rua Vale Maitê Pires;Vila Matilde;São Paulo;SP;ana julia.moura@hotmail.com;621;Olívia Moura;Thales Moura;2024-06-30;
12736;Theo Rezende;2015-05-23;9;M;35142160344;(11) 92129-6416;Travessa Parque Otto Ribeiro;Faria Lima;São Paulo;SP;theo204@uol.com.br;623;Gabriela Rezende;Levi Rezende;2024-04-11;
12737;Luiz Henrique Siqueira;2010-12-11;14;M;72994158115;(11) 98038-6851;Travessa Travessa Luana Fernandes;Barra Funda;São Paulo;SP;lsiqueira@hotmail.com;637;Heloísa Siqueira;;2024-04-05;
12738;Maysa Marques;2014-03-22;10;F;19907033066;(11) 94764-3615;Alameda Aeroporto Barbosa;Barra Funda;São Paulo;SP;maysamarques@outlook.com;626;Daniela Marques;Arthur Gabriel Marques;2024-04-01;
12739;Esther Jesus;2018-10-18;6;F;35220118067;(11) 96393-6459;Avenida Campo Pires;Sé;São Paulo;SP;esther.jesus@terra.com.br;615;Gabriela Jesus;Caleb Jesus;2024-05-15;
12740;Maya Lima;2013-10-12;11;F;66927142423;(11) 97369-8357;Rua Morro de Nogueira;Moema;São Paulo;SP;maya296@terra.com.br;628;Maria Helena Lima;Murilo Lima;2024-05-08;
12741;Igor da Mota;2013-10-19;11;M;42053883170;(11) 92894-5995;Avenida Sítio Sara Jesus;Moema;São Paulo;SP;ida mota@outlook.com;629;Hadassa da Mota;Bruno da Mota;2024-02-29;
